link,text,user,likes,retweets,comments
https://twitter.com/washingtonpost/status/1819224352006496364#m,President Biden and Vice President Harris greet Evan Gershkovich at Joint Base Andrews.  Follow live updates: https://wapo.st/46wVUq3  (Photo: Andrew Harnik/Getty Images),The Washington Post,643,122,36
https://twitter.com/washingtonpost/status/1819219436705833163#m,"Breaking: Evan Gershkovich, Paul Whelan and Alsu Kurmasheva have landed at Joint Base Andrews outside Washington, where they were welcomed by President Biden and Vice President Harris. https://wapo.st/4c5aVk9",The Washington Post,244,33,13
https://twitter.com/washingtonpost/status/1819217339386130568#m,"Katie Ledecky is alone at the top, right where she’s most comfortable. With the U.S.’ second-place finish in the women’s 4x200 freestyle, she now has 13 Olympic medals in her collection, more than any other female who’s ever dipped a toe in Olympic waters. https://wapo.st/46ytBHW",The Washington Post,163,12,8
https://twitter.com/washingtonpost/status/1819214307864809709#m,"The Summer Olympics in Paris include competitions in 329 events across 32 sports. So far, 90 gold medals have been awarded in events that also appeared at Tokyo.   Here’s how countries are performing, compared to how they did three years ago: https://wapo.st/3A6Gtsp",The Washington Post,38,14,10
https://twitter.com/washingtonpost/status/1819205878249144329#m,Opinion by Christian Caryl: Russia will try to create a false equivalency around the exchange. https://wapo.st/3yuYXSU,The Washington Post,24,11,11
https://twitter.com/washingtonpost/status/1819196937163182093#m,"A federal appeals court on Thursday made it harder for Black and Hispanic voters to form coalitions to elect the candidates they prefer in three southern states, overruling long-standing precedents. https://wapo.st/46sCToJ",The Washington Post,49,42,18
https://twitter.com/washingtonpost/status/1819191654181482784#m,"Chip maker Intel said Thursday that it plans to lay off 15,000 people, a troubling sign for the Biden administration’s multibillion-dollar plan to rebuild the U.S. chip manufacturing industry. https://wapo.st/3Yp2LzR",The Washington Post,43,24,24
https://twitter.com/washingtonpost/status/1819187876287877262#m,"Kate Douglass wins the fourth gold for U.S. swimmers, who trail Australia, 5-4, for golds in the pool. It’s been 36 years since another nation won more swimming golds than Team USA. https://wapo.st/4do4gT5",The Washington Post,100,13,8
https://twitter.com/washingtonpost/status/1819187867421143299#m,"Opinion by Karen Attiah: At the convention, Donald Trump was given a forum to attack and degrade us while we listened politely. https://wapo.st/3Wx10Ow",The Washington Post,99,17,52
https://twitter.com/washingtonpost/status/1819182008259518974#m,The newspaper led a 16-month-long pressure campaign to ensure his name never faded from headlines — or from the agendas of top government officials. https://wapo.st/3LPVSjy,The Washington Post,156,20,10
https://twitter.com/washingtonpost/status/1819176424156148042#m,Breaking news: The United States said opposition candidate Edmundo González defeated President Nicolás Maduro in Venezuela’s presidential election and called for negotiations to ensure a peaceful transition of power. https://wapo.st/46vSyDG,The Washington Post,238,79,33
https://twitter.com/washingtonpost/status/1819171522004570158#m,"Doubt once lived inside Simone Biles’s mind. The greatest gymnast in history thought she would never try this again, not after her mind and body failed her in Tokyo. Now, Biles has proven that she’s the G.O.A.T. of gymnastics. And she knows it. https://wapo.st/4cXkWB3",The Washington Post,276,16,7
https://twitter.com/washingtonpost/status/1819168002585084129#m,"The Alabama native passed over not only the chance to play for Clemson University’s elite soccer program, but to kick field goals for Dabo Swinney, the famed football coach — and Tanner Tessmann’s godfather. https://wapo.st/3YM9Fzt",The Washington Post,15,1,1
https://twitter.com/washingtonpost/status/1819166229954777164#m,"The Paris Olympics are underway, and NBC is once again the official broadcaster of the Games’ marquee event: the cross-branded celebrity cameo. https://wapo.st/4c4EGBD",The Washington Post,54,4,8
https://twitter.com/washingtonpost/status/1819163458102796614#m,"Brittney Griner stood with her teammates as “The Star-Spangled Banner” played, 20 months after she was freed in a prisoner swap with Russia and just hours after the U.S. and Russia agreed to another deal that brought home WSJ reporter Evan Gershkovich. https://wapo.st/4cenYQ6",The Washington Post,161,22,14
https://twitter.com/washingtonpost/status/1819163228032623076#m,"The Dept. of Homeland Security’s chief watchdog issued its long-awaited findings on the Secret Service’s handling of the Jan. 6 attack, saying the agency looked into the possibility of protests but “did not anticipate” the level of violence that occurred. https://wapo.st/3LOVgKX",The Washington Post,311,108,58
https://twitter.com/washingtonpost/status/1819160206846091361#m,"Rugby sevens is a fast, intense, 14-minute variation of rugby, but most Americans know little about how to start playing or get their kids on a team. https://wapo.st/3YqWymU",The Washington Post,82,12,3
https://twitter.com/washingtonpost/status/1819157116206146041#m,"Scientists are working to develop a tree that could ease the production of paper, resulting in less energy use and less pollution. https://wapo.st/3A87L1A",The Washington Post,51,10,10
https://twitter.com/washingtonpost/status/1819151394789568783#m,Hospitals are partnering with a private-equity-backed company to offer emergency and urgent care in one building.   Patients may not realize prices vary between the services. https://wapo.st/46wQ9Zh,The Washington Post,18,7,4
https://twitter.com/washingtonpost/status/1819148107629654403#m,"President Biden cast the release of several detained Americans in a multicountry prisoner swap as a vindication of his efforts towards international alliances, rebuking Trump’s isolationist impulses and celebrating a long-sought foreign policy achievement. https://wapo.st/4d3fywj",The Washington Post,189,22,16
https://twitter.com/washingtonpost/status/1819147619177746679#m,"Jordan Klepper would like to caution that “Suffering Fools,” the 45-year-old comic’s politically fueled stand-up show, is inherently doomed to fail. https://wapo.st/4d6oXTV",The Washington Post,34,1,5
https://twitter.com/washingtonpost/status/1819141563034866164#m,Simone Biles won her second medal of these Paris Olympics and her ninth across three Summer Games when she captured the women’s all-around title. She is the world’s most decorated gymnast with 30 world championship medals to go with her Olympics haul. https://wapo.st/4c7L7DR,The Washington Post,161,19,9
https://twitter.com/washingtonpost/status/1819136774574428339#m,"The Washington Post celebrates the release of several hostages who were unjustly held in Russia, including fellow journalists: • Vladimir Kara-Murza, Washington Post Opinions contributor • Evan Gershkovich, Wall Street Journal reporter • Alsu Kurmasheva, Radio Free Europe/Radio Liberty editor",The Washington Post,148,31,18
https://twitter.com/washingtonpost/status/1819136045545361698#m,The hottest place on Earth just observed its hottest month. https://wapo.st/4c8GLwc,The Washington Post,38,15,12
https://twitter.com/washingtonpost/status/1819132634389205122#m,"Column by Candace Buckner: After almost two weeks at the Paris Olympics, I’m convinced that handball is the greatest sport ever invented. https://wapo.st/3A6Ewwl",The Washington Post,56,5,8
https://twitter.com/washingtonpost/status/1819125711816262037#m,"Mathew Bowyer, the bookie who took wagers involving millions of dollars stolen from Los Angeles Dodgers superstar Shohei Ohtani, agreed to plead guilty to federal charges, prosecutors announced Thursday. https://wapo.st/3LPDaIP",The Washington Post,29,8,3
https://twitter.com/BenGolliver/status/1819115610866958407#m,USA Basketball’s Brittney Griner on the U.S. - Russia prisoner swap: “Great day. It’s a great day. … Head over heels happy for the families right now. Any day that Americans come home is a win.”,Ben Golliver,479,47,8
https://twitter.com/washingtonpost/status/1819119679740219899#m,"As Israel wages its offensive against Hamas in Gaza, a near-constant volley of fire between Israel and Hezbollah on the Lebanon-Israel border threatens to kick off another war.   Here’s what to know about Hezbollah. https://wapo.st/3Ysry5R",The Washington Post,23,7,13
https://twitter.com/washingtonpost/status/1819116511572681001#m,"Brazilian gymnast Rebeca Andrade led the women’s all-around final after two rotations Thursday, but it wasn’t enough as Simone Biles pulled away and sealed the gold medal on the floor in the final rotation. https://wapo.st/4d31RNV",The Washington Post,147,14,1
https://twitter.com/washingtonpost/status/1819110900772507893#m,"Opinion by Matt Bai: If Vice President Harris wants to beat Donald Trump in November, she’s going to have to figure out how to run on her terms and not his. https://wapo.st/4frBNxy",The Washington Post,38,5,59
https://twitter.com/washingtonpost/status/1819105324504121649#m,Breaking news: Katie Ledecky sets record for most Olympic medals won by a female swimmer as U.S. takes silver in 4x200-meter freestyle relay. https://wapo.st/3SwhLIp,The Washington Post,128,23,7
https://twitter.com/washingtonpost/status/1819103326631338381#m,"The Justice Department on Thursday unveiled a new corporate whistleblower program targeting foreign corruption and financial fraud, which authorities said could help result in billions of dollars in forfeitures each year. https://wapo.st/3A7PMZg",The Washington Post,75,22,8
https://twitter.com/washingtonpost/status/1819098532231381422#m,"Voters in Tennessee head to the polls on Thursday to cast their ballots in the state’s primary, which includes a competitive Republican primary challenge against a sitting member of Congress. https://wapo.st/3Sx7Xhm",The Washington Post,24,5,4
https://twitter.com/washingtonpost/status/1819096855008956717#m,"Getting uniquely up close and personal, NBC on Sunday broadcast data from a heart-rate monitor strapped to Henry Rivera, father of 16-year-old American gymnast Hezly Rivera, during her uneven-bars routine at the women’s gymnastics qualifying event. https://wapo.st/3A8yuuW",The Washington Post,24,6,2
https://twitter.com/washingtonpost/status/1819090990570897891#m,"More than a dozen states from the Ohio Valley and northern Mid-Atlantic to the South are under some level of drought, according to federal forecasters. Here's what to know. https://wapo.st/3Yuxdsq",The Washington Post,21,11,5
https://twitter.com/washingtonpost/status/1819089077905355122#m,"Senate Republicans blocked legislation Thursday to cut taxes for working families and extend some corporate tax breaks, dooming a bipartisan compromise that the House had overwhelmingly approved and raising the stakes on taxes for this fall’s elections. https://wapo.st/3SyJto1",The Washington Post,142,108,33
https://twitter.com/washingtonpost/status/1819086971328713062#m,"Former CNN anchor Don Lemon filed a lawsuit against Elon Musk and his social media platform Thursday, alleging that the billionaire and X executives used “false promises” to entice him into an exclusive partnership, then killed the deal. https://wapo.st/3yyS3fo",The Washington Post,134,38,26
https://twitter.com/washingtonpost/status/1819085427652870529#m,"The internet is watching a fierce competition in Paris and paying tribute to an Ancient Greek tradition that transcends borders.  No, we’re not talking about the Olympic Games. We’re talking about something else: aura. https://wapo.st/3WsAaae",The Washington Post,26,6,7
https://twitter.com/washingtonpost/status/1819079638481514549#m,"Chances are increasing that a developing tropical disturbance in the Caribbean will enter the eastern Gulf of Mexico, intensify and threaten areas along the coast, probably between Florida and Louisiana. https://wapo.st/3LNFRul",The Washington Post,27,12,4
https://twitter.com/washingtonpost/status/1819078644444418137#m,Breaking news: Simone Biles reclaims gold in women’s gymnastics all-around. Her U.S. teammate Sunisa Lee wins bronze.  The win caps a years-long comeback after her Olympics were upended three years ago in Tokyo by a disorienting mental block. https://wapo.st/3yqLsUr,The Washington Post,282,43,11
https://twitter.com/washingtonpost/status/1819073658662392061#m,"The landmark prisoner swap freed Russians jailed in the West, including a Russian assassin convicted of murder in Berlin. https://wapo.st/4d8E8fe",The Washington Post,32,8,8
https://twitter.com/washingtonpost/status/1819067813069246814#m,"Marcel Cerdan, a middleweight world champion who had a romance with French singer Edith Piaf, was killed in a plane crash in 1949. https://wapo.st/3A9Dqjm",The Washington Post,20,4,4
https://twitter.com/washingtonpost/status/1819061543050379655#m,"The NFL’s new kickoff format is set for its preseason debut, and it promises to be “uncharted territory” for everyone. https://wapo.st/3WMfCe8",The Washington Post,16,4,5
https://twitter.com/PostOpinions/status/1819038062439002518#m,"Vladimir Kara-Murza (@vkaramurza), a Washington Post contributing columnist, courageously wrote incisive, historically informed columns about Russia from confinement.  Read his Pulitzer Prize-winning commentary here: https://wapo.st/3yqUHUz",Washington Post Opinions,340,87,13
https://twitter.com/washingtonpost/status/1819055631329902791#m,Britain got a name and a look Thursday at the 17-year-old charged with murdering three young girls and attempting to kill 10 others in a mass stabbing at a Taylor Swift-themed dance class earlier this week. https://wapo.st/3LOmnpt,The Washington Post,16,11,9
https://twitter.com/washingtonpost/status/1819049984047595889#m,"The landmark prisoner swap between Russia and the United States included Paul Whelan, a former U.S. Marine incarcerated for more than five years after an espionage conviction that he and the U.S. government long maintained was a sham. https://wapo.st/4dJIw4r",The Washington Post,118,27,14
https://twitter.com/washingtonpost/status/1819049537656266814#m,"President Biden said the freed prisoners are out of Russia and will return home soon, in brief remarks delivered at the White House. All told, he said, Russia is releasing 16 prisoners: four Americans, five Germans, seven Russians. https://wapo.st/4doieEw",The Washington Post,151,33,9
https://twitter.com/washingtonpost/status/1819048248172028022#m,It’s the largest international prisoner exchange since the Cold War.   Here is a complete list of who was released as well as the Americans still being held in Russia. https://wapo.st/4d5HzDu,The Washington Post,98,29,11
https://twitter.com/John_Hudson/status/1819037403299914037#m,"The Biden administration leaned on @VP Kamala Harris at key moments to help secure the prisoner deal, including two high-level meetings in Germany with German Chancellor Olaf Scholz and Slovenian Prime Minister Robert Golab, said a senior administration official",John Hudson,7218,2831,340
https://twitter.com/washingtonpost/status/1819043645275668876#m,"Two days after leading the U.S. women’s gymnastics team to a redemptive gold medal, Simone Biles returns to the gym Thursday to take back what slipped away in Tokyo: the title of Olympic all-around champion.   Follow live updates here. https://wapo.st/4fGVstF",The Washington Post,79,8,11
https://twitter.com/washingtonpost/status/1819042515485360489#m,"Mourners in Iran and Lebanon commemorated slain militant leaders Thursday, as they vowed retribution against common enemy Israel and signaled that the most recent paroxysm of violence gripping the Middle East may be far from over. https://wapo.st/4d8pk08",The Washington Post,20,5,12
https://twitter.com/washingtonpost/status/1819033861239501057#m,"The Utah Supreme Court on Thursday upheld a block on the state’s near-total abortion ban, leaving in place a law that allows abortions at up to 18 weeks of pregnancy.  https://wapo.st/4ftX0a3",The Washington Post,118,25,13
https://twitter.com/washingtonpost/status/1819033684315455493#m,"Vladimir Kara-Murza, a married 42-year-old father of three, has long been in the public eye in Russia. In April 2022, after his arrest for speaking against the Russian invasion of Ukraine, Kara-Murza became the real-time narrator of his own imprisonment. https://wapo.st/3A4duFz",The Washington Post,68,17,8
https://twitter.com/washingtonpost/status/1819032302992728555#m,"The Turkish National Intelligence Organization said it took all the prisoners off the planes in Ankara. Health checks were scheduled for the more than two dozen prisoners, it said.   Prisoners would then be placed on planes to return to their countries.  https://www.washingtonpost.com/world/2024/08/01/russia-us-prisoner-swap/#link-XUC6U4NVT5BYFBVWLIQ65FY624",The Washington Post,91,17,7
https://twitter.com/washingtonpost/status/1819029832757293208#m,"Donald Trump’s team says it aims to beat Vice President Harris by portraying her as responsible for illegal border crossings and inflation.   However, Trump has repeatedly deviated from that messaging to more familiar territory: personal attacks. https://wapo.st/46uWvbK",The Washington Post,85,20,79
https://twitter.com/washingtonpost/status/1819029075664535837#m,"Seven union activists with the Teamsters were handcuffed, detained and criminally charged while protesting outside an Amazon warehouse in Staten Island last month, as tensions between the e-commerce giant and the powerful union escalate. https://wapo.st/3Wu4T6T",The Washington Post,39,14,6
https://twitter.com/washingtonpost/status/1819026560608825471#m,"Two days after leading the U.S. women’s gymnastics team to a redemptive gold medal, Simone Biles returns to the gym today to take back what slipped away in Tokyo: the title of Olympic all-around champion.  Follow along for live updates. https://wapo.st/4cbJghn",The Washington Post,69,8,5
https://twitter.com/washingtonpost/status/1819026105832992911#m,"The prisoners were released from the jails of seven countries: the United States, Germany, Poland, Slovenia, Norway, Russia and Belarus, the Turkish presidential office said, adding that they were brought to Turkey by seven planes.  More live updates: https://www.washingtonpost.com/world/2024/08/01/russia-us-prisoner-swap/",The Washington Post,59,17,5
https://twitter.com/washingtonpost/status/1819025863955927330#m,"The WSJ reporter, the former Marine and the political dissident were part of the deal for a Russian assassin convicted of murder in Germany and others imprisoned in the U.S. and other countries for serious crimes, according to the Turkish presidency.   https://www.washingtonpost.com/world/2024/08/01/russia-us-prisoner-swap/",The Washington Post,63,7,4
https://twitter.com/washingtonpost/status/1819022793851257028#m,"Camille Yvinec, the associate director of brand identity for the Summer Games, eschewed the typical brick red track for lavender lanes and dark violet service areas.   The Paris Olympics track is designed to provide a “trampoline effect” to runners. https://wapo.st/4fvo9cE",The Washington Post,43,6,2
https://twitter.com/washingtonpost/status/1819022679082491925#m,"Breaking news: Evan Gershkovich, Paul Whelan and Vladimir Kara-Murza among those to be freed in a landmark prisoner swap with Russia, Turkish government says.  https://www.washingtonpost.com/world/2024/08/01/russia-us-prisoner-swap/?utm_campaign=wp_main&utm_medium=social&utm_source=twitter",The Washington Post,453,123,81
https://twitter.com/washingtonpost/status/1819017765585342557#m,"Over the past few days, Biden has begun to recalibrate his presidency.   His public schedule has become lighter, in what those close to him describe as a conscious attempt to allow Vice President Harris to seize the spotlight. https://wapo.st/3A8ILHF",The Washington Post,127,20,39
https://twitter.com/washingtonpost/status/1819013733697425660#m,"United Airlines and Delta Air Lines canceled flights to Israel starting on Wednesday, in the aftermath of the killing of Hamas leader Ismail Haniyeh in Iran. https://wapo.st/4fDAHiq",The Washington Post,30,13,4
https://twitter.com/washingtonpost/status/1819010582747468241#m,"Thanks to the difficulty scores of the skills Simone Biles performs, the American team has a margin for error over her competition. https://wapo.st/3A7FxUH",The Washington Post,53,8,3
https://twitter.com/washingtonpost/status/1819001656559763574#m,"Senate Republicans are expected to block legislation Thursday to cut taxes for working families and extend some corporate tax breaks, likely dooming a bipartisan compromise that the House had overwhelmingly approved. https://wapo.st/3SwvoXW",The Washington Post,98,75,34
https://twitter.com/washingtonpost/status/1819001148713427006#m,"The Democratic National Convention will host more than 200 online content creators with large followings on TikTok, YouTube and other platforms who have already been issued credentials to attend the Chicago event, according to convention organizers. https://wapo.st/3WwT7Zg",The Washington Post,89,25,14
https://twitter.com/washingtonpost/status/1819000651407392872#m,"Vice President Harris, the first Black and Asian woman to be a major party presidential nominee, confronts her opponent’s comment that she “became a Black person.” https://wapo.st/3YynEJ3",The Washington Post,119,33,191
https://twitter.com/washingtonpost/status/1818998890634310104#m,"The Israel Defense Forces said that Mohammed Deif had been “eliminated.” Deif previously survived multiple attempts on his life, and was nicknamed “the cat with nine lives.”   Here’s what to know. https://wapo.st/46tMQ57",The Washington Post,34,10,14
https://twitter.com/washingtonpost/status/1818995855149424934#m,"Several wildfires are burning through Colorado’s mountainous Front Range region, threatening popular tourist towns in the foothills as authorities ordered hundreds of residents to evacuate. https://wapo.st/3WwuuvE",The Washington Post,28,19,7
https://twitter.com/washingtonpost/status/1818994868527522280#m,"The head of Hamas’s political wing, Ismail Haniyeh, was killed in Iran, Hamas announced Wednesday.  Here are some of Hamas’s key figures — many of whom have been killed.  https://wapo.st/4dJkOFt",The Washington Post,21,4,8
https://twitter.com/washingtonpost/status/1818993843598921858#m,"Starting Thursday, a new Biden administration regulation protecting gay and transgender students takes effect.   It was blocked in 26 states. https://wapo.st/3yiZ5VJ",The Washington Post,99,20,12
https://twitter.com/washingtonpost/status/1818992568195047771#m,"A SWAT officer’s video indicates a 28-year-old man he shot was holding a gun in their Montgomery County, Md. encounter.   But what exactly prompted officers to go in when they did is unclear. https://wapo.st/3SwGXyC",The Washington Post,12,5,8
https://twitter.com/washingtonpost/status/1818986796518183200#m,"The Israel Defense Forces said Thursday that Mohammed Deif, a top Hamas military leader, was killed in Israeli strikes in Khan Younis, southern Gaza, in July.  Follow along for live updates. https://wapo.st/3SyeuYW",The Washington Post,31,6,8
https://twitter.com/washingtonpost/status/1818984797701566593#m,Al Jazeera journalist Ismail al-Ghoul and cameraman Rami al-Rifi were killed in an attack on the Gaza Strip on Wednesday evening.  Local reporters in Gaza said two airstrikes landed in quick succession. https://wapo.st/4dpNuD1,The Washington Post,32,20,20
https://twitter.com/washingtonpost/status/1818982783944995177#m,"Newly obtained recordings show that local law enforcement knew of Sonya Massey and that her mother had asked 911, “Please don’t send no combative policemen that are prejudiced.” https://wapo.st/3Wsi34i",The Washington Post,117,54,11
https://twitter.com/washingtonpost/status/1818980264862691463#m,"Women’s tennis world No. 1 Iga Swiatek took her Olympic quarterfinal Wednesday against Danielle Collins, but not before taking a ball to the midsection and later, some personal criticism from the American veteran who was forced to retire from the match. https://wapo.st/4cb0jAe",The Washington Post,14,3,7
https://twitter.com/washingtonpost/status/1818978510884442468#m,"Former president Donald Trump falsely accused Senate Majority Leader Charles E. Schumer (D-N.Y.) of being a “proud member of Hamas” at a rally Wednesday night, lodging another insult directed at a prominent Jewish American. https://wapo.st/3Wsolkg",The Washington Post,83,33,54
https://twitter.com/EmilyGiam/status/1818970827389354070#m,"Here's some difficulty vs. execution analysis ahead of today's all-around competition!  Simone Biles had by far the highest difficulty in qualifying, but Brazil's Rebeca Andrade narrowly edged her in execution.  wapo.st/4c4AYYt",Emily Giambalvo,58,15,10
https://twitter.com/washingtonpost/status/1818969435647971460#m,"The Israeli army said Thursday that it had confirmed the death of Hamas’s military commander, Mohammed Deif, in Gaza — a major milestone in the conflict as two of the group’s most senior leaders were declared dead in as many days. https://wapo.st/4d5fKLw",The Washington Post,41,8,10
https://twitter.com/washingtonpost/status/1818964925454200892#m,Thursday briefing:   - Donald Trump falsely accused Kamala Harris of hiding her Black heritage. - Iran vowed revenge for yesterday’s killing of a Hamas leader in Tehran. - The man accused of plotting the Sept. 11 attacks reached a plea deal with the U.S. https://wapo.st/4daHJtd,The Washington Post,22,6,66
https://twitter.com/washingtonpost/status/1818936296678567953#m,"Column by Michelle Singletary: Retailers and rewards programs don’t actually need to scan a copy of your driver’s license, so don’t let them. https://wapo.st/3YJJsl5",The Washington Post,30,8,11
https://twitter.com/washingtonpost/status/1818924286972698887#m,The Olympics are heading back to Utah in 2034. The lead-up to the 2002 Games there led to a bribery scandal that rocked the sporting world. https://wapo.st/3ywKO7I,The Washington Post,24,8,11
https://twitter.com/washingtonpost/status/1818912783817126198#m,"The stallion known as “Bullwinkle,” one of just 200 direct descendants from Spanish explorers, died Friday night after being struck by an off-road vehicle. https://wapo.st/3SsaEAL",The Washington Post,57,18,12
https://twitter.com/washingtonpost/status/1818901060955545858#m,"Generation X and millennials are at an increased risk of developing certain cancers compared with older generations, a shift that is probably due to generational changes in diet, lifestyle and environmental exposures, a large new study suggests. https://wapo.st/3WJpUM8",The Washington Post,41,18,7
https://twitter.com/washingtonpost/status/1818889657460916684#m,"There has been no better hype man for U.S. Olympians this week than Snoop Dogg, who has been everywhere in Paris for NBC — and, as a result, everywhere across the internet. https://wapo.st/4dnekeV",The Washington Post,193,14,16
https://twitter.com/washingtonpost/status/1818878101616476541#m,"Review by Jacob Brogan For James Baldwin’s centenary, a National Portrait Gallery show examines his joyful connections with Nina Simone, Toni Morrison and many others. https://wapo.st/3LOdkVI",The Washington Post,55,14,5
https://twitter.com/washingtonpost/status/1818866503912997117#m,"A snapshot of popular books. Number one in fiction is “The Women” by Kristen Hannah, while “The Demon of Unrest” by Erik Larson sits atop the list of nonfiction bestsellers. https://wapo.st/4caPbTT",The Washington Post,34,5,2
https://twitter.com/washingtonpost/status/1818857591302127851#m,"Column by Barry Svrluga: In an endeavor that demands transparency, the actions of global anti-doping leaders are nothing but murky. https://wapo.st/3A74KyJ",The Washington Post,18,5,5
https://twitter.com/washingtonpost/status/1818849285863026944#m,"A day before Sonya Massey was killed by a deputy, her mother called 911: ‘I don’t want you guys to hurt her’ https://www.washingtonpost.com/nation/2024/07/31/sonya-massey-killing-911-calls/",The Washington Post,65,21,9
https://twitter.com/washingtonpost/status/1818848366052127189#m,"By the end of Day 4, the United States had won 26 medals. Track the U.S. medal count at the Paris Olympics 2024 and see what athletes have won gold, silver or bronze. https://wapo.st/4c9VOpF",The Washington Post,59,13,8
https://twitter.com/washingtonpost/status/1818839263032529198#m,"Down and back she went — 50 meters at a time, 30 times in all. In the pool, Katie Ledecky is the model of consistency. From lap to lap and from Olympics to Olympics. She’s the oldest American swimmer in Paris at age 27. https://wapo.st/3Wr8dQc",The Washington Post,235,33,8
https://twitter.com/washingtonpost/status/1818829761419882988#m,"Analysis by Glenn Kessler: At NABJ, Donald Trump unleashed his usual litany of falsehoods, ranging from a phony story about the ex-governor of Va. executing a baby after birth to an absurd claim that he “saved” historically Black colleges and universities. https://wapo.st/3y9DKhu",The Washington Post,199,71,128
https://twitter.com/washingtonpost/status/1818823278183510134#m,Ground temperatures in East Antarctica have soared more than 50 degrees (28 Celsius) above normal in the second major heat wave to afflict the region in the past two years. https://wapo.st/3YtE7Oq,The Washington Post,108,50,9
https://twitter.com/washingtonpost/status/1818817471551267174#m,A run of bad news has revived some of the most pernicious stereotypes about Oakland. But its image as crime-ridden and dysfunctional obscures the whole story. https://wapo.st/4d5hxQC,The Washington Post,16,8,7
https://twitter.com/washingtonpost/status/1818811143516815596#m,"Pershing Square USA, the fund from billionaire hedge fund manager Bill Ackman, said Wednesday that it’s withdrawing a planned initial public offering after struggling to secure investor backing. https://wapo.st/46wGPF6",The Washington Post,50,9,27
https://twitter.com/washingtonpost/status/1818810998653931700#m,"Breaking news: Vice President Harris on Wednesday night responded directly to former president Donald Trump’s escalation of his attacks on her racial identity, calling it “the same old show” of “divisiveness and disrespect.”  Follow our live coverage: https://wapo.st/4c6Whc3",The Washington Post,243,48,84
https://twitter.com/washingtonpost/status/1818806882322030654#m,"When ""The Blair Witch Project"" became a hit, obsessives descended on the Maryland village. Now, 25 years later, it’s embracing its place in film history. https://wapo.st/3YqXVC1",The Washington Post,46,12,1
https://twitter.com/washingtonpost/status/1818806561721954341#m,Opinion by Jim Geraghty: The Arizona senator and former astronaut might muddy the Democratic ticket’s contrast from Trump. https://wapo.st/3WL0g9G,The Washington Post,21,1,33
https://twitter.com/washingtonpost/status/1818800075365060741#m,"Frederick Richard finished 15th in Wednesday's all-around competition. An early fall on the pommel horse dashes medal hopes in Paris, but does not deflate the gymnast’s medal podium dreams. https://wapo.st/3A2Uk38",The Washington Post,60,4,3
https://twitter.com/washingtonpost/status/1818798308778721779#m,"By winning 200-meter golds in the butterfly and breaststroke, French swimmer Leon Marchand cements his status as the king of these Summer Games. https://wapo.st/46sq8KS",The Washington Post,72,14,7
https://twitter.com/washingtonpost/status/1818795801730048267#m,"A new CDC policy intended to stop the spread of rabies goes into effect this week, creating requirements that could keep some pet owners from bringing dogs into the United States. Here's what you need to know under the new rule. https://wapo.st/3LOvgiK",The Washington Post,17,13,10
https://twitter.com/washingtonpost/status/1818791019804016770#m,"For Perris Benegas, ‘the lows were really low’ after two injuries. Now, with a silver medal, she can’t come down. https://wapo.st/4drrWpQ",The Washington Post,23,7,1
https://twitter.com/washingtonpost/status/1818790505725014214#m,"Sequels rarely live up to the originals, and the U.S. men’s basketball team had no intention of enduring another nail-biter against South Sudan. Jayson Tatum and Anthony Davis moved into the starting lineup in the U.S. team’s win over South Sudan. https://wapo.st/3yxIpts",The Washington Post,46,7,3
https://twitter.com/washingtonpost/status/1818788185696043044#m,"Breaking news: The man accused of plotting the Sept. 11, 2001, attacks and two of his co-defendants have reached plea agreements that will allow them to avoid the death penalty, the Defense Department announced Wednesday. https://wapo.st/3A8LT6o",The Washington Post,43,25,17
https://twitter.com/washingtonpost/status/1818783971888517499#m,The younger son of conservative media mogul Rupert Murdoch issued statements criticizing coverage at Fox News and other Murdoch properties — specifically the “ongoing denial” of climate science by their Australian newspapers during the massive wildfires. https://wapo.st/3YyJID0,The Washington Post,160,33,19
https://twitter.com/washingtonpost/status/1818783462184178085#m,"The White House on Wednesday deflected questions about reports that an Israeli operation was responsible for killing Hamas leader Ismail Haniyeh in Tehran overnight, but called the dramatic development unhelpful to efforts to secure a cease-fire in Gaza. https://wapo.st/4fnR0Q5",The Washington Post,25,7,7
https://twitter.com/washingtonpost/status/1818777422977802255#m,"Iran vowed to retaliate against Israel for the assassination of a Hamas leader in Tehran on Wednesday, an escalation in a years-long shadow war between the adversaries that in recent months has burst into the open with several high-profile attacks. https://wapo.st/3A72szu",The Washington Post,31,20,17
https://twitter.com/washingtonpost/status/1818773917084860486#m,"Hezbollah on Wednesday confirmed the killing of one of its senior commanders in an Israeli airstrike a day earlier, calling it a “major crime” without saying how it would respond, as Lebanon and the wider region waited on edge. https://wapo.st/4c6lfIE",The Washington Post,33,6,4
https://twitter.com/washingtonpost/status/1818773592386994505#m,Opinion: Dungeons & Dragons turns 50 this year. We asked five players to share a moment that stuck with them and how the game shaped them. https://wapo.st/3SrQU0c,The Washington Post,32,6,6
https://twitter.com/washingtonpost/status/1818767870068682800#m,"Led by Coach Emma Hayes and a blistering frontline, the U.S. women’s team seems in a good place to contend for, if not win, a fifth gold medal. https://wapo.st/3SyiE33",The Washington Post,46,10,5
